Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS,Real Yield,Yield Curve
2/14/2014,-0.0033,0.0014,-0.0033,0.0023,-0.0025,-0.0033,0.59,2.43
2/18/2014,0.0063,-0.0078,0.0073,-1.00E-04,0.008,0.0064,0.57,2.4
2/19/2014,-0.0061,0.0044,-0.0033,-0.0016,-0.0041,0.0015,0.6,2.4
2/20/2014,0.0037,-0.0028,0.0051,-0.0029,0.0032,0.0085,0.63,2.42
2/21/2014,-0.001,-0.0014,0.0024,-0.0012,0.0011,0.0003,0.61,2.4
2/24/2014,0.0048,0.0001,0.004,0.0018,0.0007,0.0036,0.59,2.4
2/25/2014,0.0034,0.0016,0.0012,-0.0045,-0.0014,0.0056,0.55,2.36
2/26/2014,0.0029,-0.0041,-0.0009,0.0003,0.0038,0.0032,0.51,2.34
2/27/2014,0.0069,-0.0089,0.0004,0.0036,0.0041,0.0075,0.49,2.32
2/28/2014,-0.0035,0.0123,-0.0027,0.0064,-0.0064,-0.0172,0.49,2.33
3/3/2014,-0.0028,-0.002,-0.0006,0.0026,0.0055,-0.001,0.44,2.28
3/4/2014,0.0063,-0.0089,0.0082,-0.0026,0.0072,0.0085,0.52,2.37
3/5/2014,0.0037,-0.0017,0.0033,0.0005,0.0033,0.0034,0.52,2.37
3/6/2014,0.0025,0.0041,-0.0052,0.006,0,-0.0037,0.53,2.37
3/7/2014,0.0012,0.0055,-0.0024,0.0048,0.001,-0.0006,0.57,2.42
3/10/2014,-0.0037,0.0089,0.0001,0.0019,0.0042,-0.0006,0.57,2.42
3/11/2014,-0.0035,0.002,-0.0007,0.0018,-0.005,-0.0028,0.57,2.4
3/12/2014,0.0015,-0.0038,-0.0005,-0.0032,0.0004,0.0035,0.54,2.36
3/13/2014,-0.0071,0.0028,-0.0032,0.0039,0.001,-0.0137,0.49,2.32
3/14/2014,0.0046,-0.0041,-0.0012,-0.0014,0.0016,-0.0067,0.48,2.29
3/17/2014,-0.0015,0.0051,0.0024,-0.0015,-0.002,0.0003,0.52,2.32
3/18/2014,0.0054,-0.007,0.0051,-0.0032,0.0043,0.0078,0.5,2.32
3/19/2014,0.0056,-0.003,-0.0011,0.0035,0.0026,0.0067,0.62,2.31
3/20/2014,0.002,0.0016,-0.0017,0.0037,-0.0019,0.0022,0.66,2.34
3/21/2014,0.0015,-0.0007,-0.0111,0.0074,0.0032,-0.0218,0.61,2.3
3/24/2014,0.0023,0.0086,-0.0101,0.009,-0.0067,-0.0138,0.59,2.27
3/25/2014,-0.002,0.0024,-0.0025,0.0015,-0.0027,-0.0064,0.61,2.28
3/26/2014,-0.0054,0.0084,-0.0085,0.0041,-0.0124,-0.0059,0.57,2.26
3/27/2014,-0.0001,-0.0069,-0.0047,-0.0026,-0.0025,-0.0115,0.56,2.24
3/28/2014,0.0033,0.0004,-0.0047,0.0035,-0.0067,-0.0054,0.6,2.28
3/31/2014,0.0014,-0.0057,0.0073,-0.0029,0.0056,0.0023,0.6,2.29
4/2/2014,0.0029,-0.0014,-0.001,0.0004,0.0009,-0.0058,0.68,2.35
4/3/2014,-0.002,0.0112,-0.0107,0.007,-0.0091,-0.018,0.66,2.34
4/4/2014,-0.0015,0.0014,-0.0169,0.007,-0.0072,-0.025,0.61,2.31
4/7/2014,-0.0107,0.013,-0.0103,0.0054,0.0012,-0.002,0.59,2.3
4/8/2014,0.0012,-0.0038,-0.001,-0.0018,0.0015,-0.0017,0.58,2.29
4/9/2014,0.0058,-0.0062,0.0139,-0.0087,0.002,0.017,0.57,2.34
4/10/2014,-0.0077,0.0083,-0.0187,0.0117,-0.0018,-0.029,0.51,2.28
4/11/2014,-0.0075,0.0127,-0.0053,0.0081,-0.0006,-0.0124,0.5,2.26
4/14/2014,0.0004,0.0039,-0.0019,-0.0007,-0.0112,-0.0005,0.52,2.28
4/15/2014,0.0014,0.0026,0,-0.0031,-0.0106,-0.0013,0.5,2.25
4/16/2014,0.0043,-0.0041,0.0096,-0.0058,-0.0005,0.0015,0.48,2.26
4/17/2014,0.0056,-0.0023,0.0027,0.0018,0.004,0.0073,0.52,2.3
4/21/2014,0.0055,-0.0106,0.0016,-0.002,0.0051,0.0024,0.53,2.31
4/22/2014,0.0062,-0.0127,0.0071,-0.0049,0.0067,0.0132,0.52,2.28
4/23/2014,-0.0004,0.0027,-0.003,0.0059,-0.0054,-0.0141,0.49,2.27
4/24/2014,-0.0046,0.0007,-0.0049,0.0009,-0.0036,-0.0079,0.49,2.27
4/25/2014,-0.0095,0.0125,-0.0128,0.0071,-0.0079,-0.0259,0.48,2.25
4/28/2014,-0.008,0.006,-0.0114,0.0008,-0.0063,-0.0129,0.52,2.26
4/29/2014,0.0061,-0.0102,0.007,-0.0064,-0.0051,0.0111,0.53,2.27
4/30/2014,0.0043,0.0001,0.0053,-0.0035,-0.0018,0.0002,0.49,2.25
5/2/2014,0.0031,-0.0031,0.0011,0.005,-0.0011,0.0011,0.41,2.18
5/5/2014,-0.0037,0.0013,0.0042,-0.0023,-0.0027,0.0025,0.45,2.2
5/6/2014,-0.0071,0.0052,-0.0044,0.0049,-0.0057,-0.0125,0.45,2.18
5/7/2014,-0.0102,0.0032,-0.0021,0.0058,-0.0111,-0.0185,0.42,2.21
5/8/2014,-0.0058,0.0135,-0.0064,0.0026,-0.012,0.0015,0.42,2.21
5/9/2014,0.0009,-0.0015,-0.0016,-0.0014,0.0068,0.0103,0.44,2.22
5/12/2014,0.0121,-0.0103,0.0087,-0.003,0.0097,0.0196,0.48,2.25
5/13/2014,0.0018,-0.0011,-0.0016,0.0004,-0.006,-0.0068,0.45,2.22
5/14/2014,-0.0059,0.0018,-0.0044,-0.0041,-0.0086,-0.0045,0.37,2.15
5/15/2014,-0.0051,0.0007,-0.0029,-0.0013,0.0017,-0.0034,0.31,2.12
5/16/2014,-0.0026,0.0024,-0.0018,-0.0035,-0.0005,0.0005,0.34,2.14
5/19/2014,0.0049,-0.0044,0.007,-0.0011,0.0043,0.0142,0.37,2.18
5/20/2014,-0.0051,0.006,0.0009,0.004,-0.0032,-0.0074,0.35,2.17
5/21/2014,0.0012,0.0014,0.004,1.00E-04,-0.0051,0.0046,0.36,2.17
5/22/2014,0.0024,-0.0042,0.0005,-0.005,0.0041,0.0042,0.35,2.19
5/23/2014,0.0018,-0.0047,0.0041,-0.0027,0.0053,0.0064,0.32,2.17
5/27/2014,-0.0001,-0.0028,0.005,-0.0033,0.0079,0.0067,0.31,2.13
5/28/2014,0.0008,-0.0028,0.0019,-0.0005,-0.0002,-0.004,0.22,2.07
5/29/2014,0.0029,-0.0045,0.0027,-0.0005,-0.0022,0.0018,0.22,2.08
5/30/2014,-0.0065,0.0076,-0.0002,0.0037,-0.0054,-0.0087,0.26,2.11
6/2/2014,0.0001,0.0015,0.0021,0.0023,-0.0104,-0.006,0.32,2.15
6/3/2014,0.0013,0.0014,0.0019,0.0012,-0.0055,-0.0027,0.41,2.19
6/4/2014,0.0065,-0.002,0.0034,-0.0006,-0.0013,0.0009,0.44,2.2
6/5/2014,-0.0006,-0.0025,-0.0011,-0.0026,0.0116,-0.0015,0.41,2.19
6/6/2014,0.0036,-0.001,-0.0023,-0.0019,0.0028,0.0043,0.4,2.19
6/9/2014,0.0022,-0.0008,-0.004,-0.0032,0.0098,0.0093,0.41,2.19
6/10/2014,0.0046,-0.0021,-0.0014,-0.0024,0.0039,0.007,0.43,2.19
6/11/2014,0.0002,-0.003,0.0023,-0.0017,0.0005,0.0088,0.43,2.21
6/12/2014,-0.0053,0.0013,-0.0026,0.0021,0.0031,-0.0038,0.39,2.16
6/13/2014,0.004,-0.0096,-0.0009,-0.0033,-0.0029,0.0005,0.41,2.15
6/16/2014,0.0004,-0.0104,0.001,-0.0069,0.0019,0.0044,0.41,2.12
6/17/2014,0.008,-0.0095,-0.0006,0.0008,0.0047,0.0062,0.43,2.15
6/18/2014,-0.0002,-0.0022,0.0009,0.0005,-0.0025,-0.003,0.38,2.13
6/19/2014,-0.003,-0.0022,0.0011,0.0003,-0.0019,-0.0068,0.39,2.16
6/20/2014,-0.0015,-0.0031,0.0034,0.0024,0.0009,-0.0016,0.35,2.13
6/23/2014,0.0026,-0.0019,-0.0015,-0.0024,-0.0028,0.004,0.35,2.15
6/24/2014,-0.0052,0.0082,-0.0046,0.0004,-0.0033,0.0004,0.31,2.1
6/25/2014,0.0032,-0.0047,0.0036,0.0008,0.0018,0.0034,0.29,2.09
6/26/2014,0.0008,-0.0051,0.0021,0,0.0013,0.0007,0.26,2.07
6/27/2014,0.0006,0.0003,-0.0012,0.0004,0.0058,-0.0023,0.27,2.09
6/30/2014,0.0013,-0.0043,0.0008,0.0008,0.0008,0.0009,0.27,2.06
7/2/2014,0.004,0.0007,-0.0007,-0.0003,0.0023,0.0037,0.38,2.15
7/3/2014,0.0022,0.0037,0.0004,-0.0003,-0.0001,0.0076,0.37,2.13
7/7/2014,-0.0092,0.0187,-0.0015,0.0063,-0.0102,-0.0108,0.36,2.11
7/8/2014,-0.0092,0.0101,-0.0024,0.0088,-0.0078,-0.0203,0.31,2.07
7/9/2014,0.002,-0.0041,0.0031,-0.0008,-0.0042,0.0041,0.28,2.06
7/10/2014,-0.001,0,0.0001,0.0009,-0.0055,-0.0045,0.27,2.09
7/11/2014,0.0006,-0.0003,0.0011,-0.0021,0,0.0051,0.25,2.05
7/14/2014,0.0012,0.0023,0.0039,-0.001,0.003,0.0028,0.28,2.07
7/15/2014,-0.0015,0.0058,-0.005,0.0072,-0.0092,-0.0093,0.31,2.07
7/16/2014,0.0039,-0.004,-0.0011,0.0031,-0.0042,-0.0071,0.32,2.05
7/17/2014,-0.003,0.0063,-0.0056,0.0063,-0.0025,-0.0001,0.24,2
7/18/2014,0.001,-0.0047,0.005,-0.0069,0.0018,0.0047,0.26,1.99
7/21/2014,-0.0022,-0.0014,0.0023,-0.0006,-0.0001,0.0043,0.25,1.98
7/22/2014,0.0012,-0.0028,0.0027,-0.0033,0.0026,0.0086,0.25,1.99
7/23/2014,-0.0004,-0.0009,-0.0022,-0.0036,0.0004,-0.0014,0.25,1.98
7/24/2014,-0.0039,0.0017,-0.0013,-0.0026,-0.0052,0.0008,0.25,1.99
7/25/2014,-0.0015,-0.0001,-0.0021,0.0031,-0.0015,-0.0037,0.2,1.95
7/28/2014,-0.0023,0.0074,-0.0021,0.0049,-0.0058,-0.0043,0.22,1.96
7/29/2014,0.0029,-0.0074,-0.0023,-0.0065,0.0056,0.0049,0.2,1.93
7/30/2014,0.0048,-0.0029,-0.0013,-0.0027,0.004,0.0132,0.29,2.01
7/31/2014,-0.0007,0.0021,-0.0068,0.0088,0.0024,-0.0036,0.29,2.05
8/4/2014,0.0001,-0.0021,0.0054,-0.0048,-0.0025,0.0053,0.26,2.04
8/5/2014,0.0026,0.0009,-0.0032,-0.0004,0.0077,0.0036,0.25,2.02
8/6/2014,-0.0034,0.0041,-0.005,0.0022,0.0052,0,0.24,2.01
8/7/2014,-0.0038,-0.0026,0.0011,0.0016,0.001,-0.0065,0.19,1.99
8/8/2014,0.0014,0.004,0.0005,-0.004,-0.0053,-0.0045,0.19,1.99
8/11/2014,0.0023,-0.0065,0,-0.0031,0.0053,0.0066,0.19,1.97
8/12/2014,-0.0056,0.0083,-0.0005,0.0035,-0.0057,0.0021,0.22,2.01
8/13/2014,0.0026,-0.0017,0.0079,-0.0027,-0.0007,0.0054,0.2,2
8/14/2014,0.004,-0.0007,-0.0034,-0.0013,-0.0029,0.001,0.19,1.98
8/15/2014,0.0025,-0.0009,0.0038,-0.0011,-0.0028,0.0004,0.16,1.92
8/18/2014,0.0045,-0.0023,0.0012,-0.0026,0.0023,0.0025,0.21,1.95
8/19/2014,0.0043,0.0009,-0.0005,-0.0012,-0.0019,-0.0026,0.23,1.94
8/20/2014,-0.0007,0.003,0.0002,0.0028,-0.009,-0.0015,0.26,1.94
8/21/2014,-0.0032,0.0016,-0.004,0.0046,0.0005,-0.0017,0.24,1.92
8/22/2014,0.0039,-0.0013,0.0009,-0.0011,0.0031,0.0076,0.26,1.87
8/25/2014,0.0019,-0.0027,0.0031,-0.0022,-0.0017,-0.0018,0.24,1.86
8/26/2014,0.0018,-0.0078,-0.0021,-0.0038,0.006,0.0088,0.25,1.87
8/27/2014,0.0034,0.0007,0.0005,0.0017,-0.0005,-0.0068,0.23,1.86
8/28/2014,-0.0021,0.0036,0.0005,0.0011,-0.0031,-0.0032,0.21,1.84
8/29/2014,0.0008,-0.0051,0.0006,-0.0022,0.0035,0.0068,0.23,1.87
9/2/2014,-0.0014,-0.0009,0.0029,0.0016,0.0043,0.0076,0.27,1.89
9/3/2014,-0.0028,0.0039,-0.0012,0.0023,-0.0059,-0.0043,0.24,1.89
9/4/2014,-0.0005,0.0019,-0.0036,-0.001,-0.0017,-0.0002,0.28,1.91
9/5/2014,0.0006,-0.002,0.0028,0.0012,-0.004,-0.0046,0.31,1.94
9/8/2014,-0.0013,-0.0016,0.0017,-0.0056,0.009,0.0081,0.35,1.94
9/9/2014,-0.0032,0.0093,0.0016,0.0035,-0.0016,-0.0003,0.39,1.94
9/10/2014,0.0003,-0.0031,-0.0001,-0.0048,0.0021,0.0145,0.44,1.96
9/11/2014,0.0028,-0.0088,-0.0011,-0.0008,0.0008,-0.0006,0.42,1.96
9/12/2014,0.0022,0.0027,-0.0042,0.0024,0.0018,0.0094,0.49,2.04
9/15/2014,-0.0004,0.0173,-0.0011,0.0045,-0.0098,-0.0142,0.47,2.02
9/16/2014,-0.0011,-0.0004,0.0068,0.0002,-0.0079,0.0036,0.48,2.05
9/17/2014,0.0053,-0.0046,0.0007,-0.0027,0.0019,0.0047,0.56,2.03
9/18/2014,-0.0041,0.0106,0.0007,0.0004,-0.0035,0.0125,0.61,2.04
9/19/2014,-0.0039,0.0056,0.0001,0.0051,-0.0039,-0.0016,0.56,2
9/22/2014,-0.0081,0.0156,-0.0005,0.006,-0.0048,-0.004,0.58,1.99
9/23/2014,0.0022,-0.004,0.0026,0.0009,-0.0002,0.0013,0.52,1.97
9/24/2014,-0.003,0.0033,0.0015,-0.0102,-0.0033,0.0128,0.54,1.98
9/25/2014,-0.0047,0.0067,-0.0022,0.0049,0.0021,-0.0093,0.5,1.96
9/26/2014,-0.0024,0.0001,0.0059,-0.0042,-0.0011,0.0014,0.57,1.95
9/29/2014,0.0012,0.001,0.0014,-0.0033,0.0024,-0.0029,0.55,1.92
9/30/2014,-0.0045,0.0093,-0.0014,0.0029,-0.0033,-0.0002,0.55,1.94
10/2/2014,0.0041,-0.0056,-0.0023,-0.005,0.0075,0.0019,0.49,1.91
10/3/2014,-0.0072,0,0.0046,-0.0087,-0.0056,0.0088,0.52,1.88
10/6/2014,0.0028,0.0161,-0.0028,0.0039,-0.0079,-0.0043,0.5,1.89
10/7/2014,-0.0002,0.0082,0.0011,0.0063,-0.0007,-0.0081,0.44,1.84
10/8/2014,-0.0135,0.0085,0.0028,-0.0037,-0.0074,0.0021,0.39,1.89
10/9/2014,-0.0137,0.0169,0.0007,0.0048,0.0005,-0.0004,0.37,1.88
10/10/2014,-0.013,0.0172,-0.0039,0.0082,0.0035,-0.029,0.35,1.86
10/14/2014,0.0111,-0.007,-0.0084,-0.0025,0.0001,-0.0035,0.29,1.82
10/15/2014,0.011,-0.0159,-0.0069,-0.0083,0.0132,0.0052,0.29,1.81
10/16/2014,0.0138,-0.0159,-0.0031,-0.0005,0.0115,-0.0014,0.28,1.82
10/17/2014,-0.009,0.005,0.0106,-0.0047,-0.0156,0.0093,0.3,1.83
10/20/2014,0.0101,-0.007,0.0004,-0.0055,-0.0026,-0.0025,0.29,1.83
10/21/2014,-0.0021,-0.0047,0.0029,-0.0052,-0.0117,0.0099,0.33,1.85
10/22/2014,-0.0086,0.0096,0.0075,0.0045,-0.0007,-0.0101,0.34,1.84
10/23/2014,-0.0008,-0.0086,0.0009,-0.0072,-0.0011,0.0061,0.38,1.88
10/24/2014,0.0008,0.0021,0.0109,-0.0048,-0.0066,0.0117,0.39,1.88
10/27/2014,-0.006,0.0101,0.0032,0,-0.0006,0.0031,0.38,1.86
10/28/2014,0.0053,-0.014,-0.0024,-0.0039,0.0077,0.0037,0.39,1.88
10/29/2014,-0.0004,0.0025,0.0027,0.0067,0.0013,-0.0019,0.42,1.86
10/30/2014,-0.0018,0.007,0,-0.0053,0.0004,0.0005,0.42,1.84
10/31/2014,0.009,-0.0052,0,-0.001,-0.0037,0.0095,0.43,1.85
11/3/2014,-0.0055,-0.0035,0.0031,-0.0019,-0.0036,-0.0011,0.43,1.84
11/4/2014,-0.0167,0.0129,0.005,-0.0015,0.0018,0.0061,0.43,1.83
11/5/2014,0.0004,0.0113,-0.0018,0.0054,-0.0053,-0.019,0.43,1.84
11/6/2014,-0.0026,0.0033,0.0023,-0.0042,-0.003,0.0122,0.45,1.85
11/7/2014,0.0188,-0.0131,-0.0091,0.0038,0.0021,-0.012,0.38,1.81
11/10/2014,-0.0143,0.0057,0.0063,-0.0053,-0.0001,0.0055,0.44,1.83
11/12/2014,0.0021,-0.0005,-0.0022,-0.0019,0.0059,0.0075,0.46,1.82
11/13/2014,-0.0103,0.0112,0.0035,0.0004,-0.0082,0.0006,0.47,1.82
11/14/2014,0.0087,-0.0088,-0.008,0.0017,-0.0012,0.0043,0.43,1.78
11/17/2014,-0.0175,0.008,0.0058,0.0015,-0.0092,-0.0071,0.48,1.8
11/18/2014,0,-0.0094,0.0061,-0.0033,-0.0025,0.007,0.48,1.79
11/19/2014,-0.0065,0.0121,-0.001,-0.0002,-0.0098,-0.0063,0.53,1.82
11/20/2014,0.016,-0.0078,-0.0073,0.0004,0.0057,-0.0028,0.49,1.81
11/21/2014,0.0085,-0.0058,-0.0034,-0.0028,-0.0042,-0.0003,0.45,1.78
11/24/2014,-0.0004,0.0005,0.0011,-0.0055,0.0069,0.0104,0.44,1.77
11/25/2014,-0.0051,-0.0014,0.0048,0.002,-0.0001,0.003,0.42,1.76
11/26/2014,-0.0166,0.0008,0.0093,-0.0051,0.0028,0.0102,0.42,1.71
11/28/2014,-0.0525,0.0178,0.0114,-0.0079,-0.011,0.0146,0.39,1.71
12/2/2014,-0.0086,0.0041,0.008,-0.0019,0.0038,0.002,0.51,1.73
12/3/2014,0.0091,-0.0012,-0.0022,-0.0003,-0.0013,0.0025,0.5,1.72
12/4/2014,-0.0119,0.0069,0.009,0.0023,-0.0033,0.0036,0.48,1.7
12/5/2014,-0.0059,-0.0012,0.0041,-0.0011,0.0075,0.0085,0.56,1.66
12/8/2014,-0.0379,0.0182,0.011,-0.0006,-0.0065,0.0055,0.55,1.62
12/9/2014,0.0192,-0.0134,-0.0037,-0.0021,0.0161,-0.0058,0.49,1.58
12/10/2014,-0.0208,0.0103,0.0064,0.0023,-0.0025,-0.0015,0.47,1.59
12/11/2014,-0.0136,0.0049,0.002,-0.0018,-0.0018,-0.0006,0.49,1.57
12/12/2014,-0.0059,0.0025,0.0004,-0.0024,0.0088,0.0006,0.46,1.54
12/15/2014,-0.0128,0.013,0.0018,0.0021,-0.0061,0,0.5,1.52
12/16/2014,0.0105,-0.0038,-0.0055,0.0076,0.0056,-0.0158,0.42,1.49
12/17/2014,0.0319,-0.0205,-0.0065,-0.0067,0.0046,-0.01,0.49,1.52
12/18/2014,0.0032,-0.0028,0.0028,-0.0053,-0.0077,0.0113,0.57,1.55
12/19/2014,0.0278,-0.0122,-0.0096,0.0002,-0.0022,-0.0035,0.49,1.5
12/22/2014,-0.0249,0.0142,0.002,0.0003,0.0027,0.0037,0.47,1.46
12/23/2014,0.0084,-0.0005,-0.0096,0.0058,-0.0054,-0.0133,0.56,1.53
12/24/2014,-0.0089,-0.0011,0.0074,-0.0014,0.0036,0.0024,0.59,1.54
12/26/2014,0.0024,-0.0067,0.0008,-0.0027,0.0038,-0.0008,0.58,1.52
12/29/2014,0.0018,-0.0001,-0.002,0.0046,-0.0011,-0.0127,0.57,1.5
12/30/2014,0.0005,0.0016,-0.0008,0.0046,0.0037,0.0065,0.56,1.51
12/31/2014,0.0051,-0.0049,-0.0048,-0.0027,0.0136,0.0066,0.49,1.5
1/2/2015,0.0023,-0.0031,-0.0008,-0.0015,0.0014,-0.0074,0.41,1.46
1/5/2015,-0.0443,0.0093,0.0116,-0.0001,0.011,0.0022,0.4,1.36
1/6/2015,-0.0101,0.0041,0.005,0.0032,-0.004,-0.0091,0.41,1.32
1/7/2015,-0.0114,0.0016,0.009,-0.0094,-0.0039,0.0058,0.39,1.34
1/8/2015,0.0099,0.0004,0.0014,-0.0091,-0.0054,0.0023,0.41,1.41
1/9/2015,-0.0009,-0.0036,-0.0001,0.0007,0.0033,0.0001,0.36,1.39
1/12/2015,-0.0227,0.0024,0.0087,0.0007,0.0073,0.0035,0.35,1.36
1/13/2015,-0.011,0.0051,0.0032,0.0024,-0.0003,-0.0004,0.37,1.37
1/14/2015,0.0012,0.0004,0.0007,-0.003,0.001,-0.0138,0.29,1.35
1/15/2015,-0.0098,0.0118,0.0076,0.0087,-0.0091,-0.0121,0.19,1.33
1/16/2015,0.0172,-0.0052,-0.002,-0.0028,0.0002,-0.0035,0.23,1.34
1/20/2015,-0.013,0.0035,0.0074,-0.0056,-0.0068,0.0075,0.23,1.29
1/21/2015,0.0239,-0.0051,-0.01,0.004,-0.0139,-0.0066,0.26,1.34
1/22/2015,-0.0115,0.001,0.0032,0.0013,-0.0006,0.01,0.29,1.37
1/23/2015,-0.0158,0.0019,0.001,-0.0043,0.0031,0.0058,0.21,1.29
1/26/2015,0.0155,-0.0112,-0.0085,-0.0041,0.0031,-0.0016,0.22,1.29
1/27/2015,0.0086,-0.004,-0.004,0.0024,0.0077,-0.0114,0.17,1.29
1/28/2015,-0.0304,0.0115,0.0118,-0.001,0.0024,0.0037,0.12,1.23
1/29/2015,-0.0035,0.0014,0.0061,-0.0013,0.0009,0.0046,0.15,1.26
1/30/2015,0.0295,-0.0029,-0.0266,0.0055,-0.0028,-0.0056,0.03,1.21
2/2/2015,0.0388,-0.0046,-0.008,0.0066,-0.0055,-0.0076,0.03,1.19
2/3/2015,0.0359,-0.0118,-0.0122,0.0024,-0.0026,-0.0094,0.09,1.27
2/4/2015,-0.0227,0.0015,0.0077,-0.0014,-0.001,0.0114,0.1,1.29
2/5/2015,0.0284,-0.0089,-0.0069,-0.0019,0.0024,-0.0025,0.13,1.31
2/6/2015,0.0053,0.0037,-0.0078,0.0031,0.0035,0.0108,0.24,1.3
2/9/2015,0.0088,-0.0025,-0.0064,0.0021,0.0027,0.0002,0.25,1.31
2/10/2015,-0.0282,0.0055,0.012,-0.0078,-0.0088,0.0126,0.31,1.34
2/11/2015,-0.0078,0.0009,0.0045,-0.0018,0.0002,0.0118,0.32,1.33
2/12/2015,0.0112,-0.0078,-0.0046,-0.0041,-0.0015,-0.0016,0.33,1.38
2/13/2015,0.0225,-0.0112,-0.0133,-0.0027,0.003,0.0054,0.34,1.36
2/17/2015,0.0151,-0.0015,0.0001,-0.0022,0.0024,-0.0007,0.43,1.44
2/18/2015,-0.0111,0.0012,0.0066,-0.0069,0.0002,-0.0035,0.36,1.45
2/19/2015,0.0018,0.0035,-0.0057,0.0002,0.0019,0.0096,0.37,1.44
2/20/2015,-0.0145,-0.0016,0.0056,-0.0032,-0.0077,0.0095,0.38,1.46
2/23/2015,-0.0074,0.0041,0.0093,-0.0016,-0.0023,-0.0028,0.34,1.42
2/24/2015,0.0006,-0.0027,-0.0006,0.0018,0.002,0.0073,0.27,1.39
2/25/2015,0.0129,-0.0055,-0.0103,-0.0036,0.0059,0.005,0.24,1.35
2/26/2015,-0.0266,0.0034,0.0029,-0.0036,0.0066,0.014,0.24,1.37
2/27/2015,-0.0061,0.0025,-0.0018,0.0033,-0.0023,-0.0062,0.17,1.37
3/2/2015,-0.0175,0.0047,0.0033,-0.0064,0.0018,0.0095,0.25,1.42
3/3/2015,0.0113,-0.0063,-0.004,0.005,-0.0012,-0.0073,0.26,1.44
3/4/2015,0.002,-0.0014,0.0005,0.0003,0.0032,0.0002,0.25,1.46
3/5/2015,-0.0074,0.0011,-0.0002,-0.0049,0.0024,0.006,0.27,1.46
3/6/2015,-0.004,0.0022,0.001,0.0049,0.0067,0.0094,0.41,1.51
3/9/2015,-0.0183,0.0113,0.0078,0.0001,-0.0032,-0.0007,0.44,1.5
3/10/2015,-0.0096,0.0017,0.0045,-0.0027,0.0032,-0.0033,0.41,1.44
3/11/2015,0.0085,-0.0093,-0.0004,-0.0024,0.0003,-0.0002,0.39,1.41
3/12/2015,-0.0151,0.0042,0.0067,0.001,0.0013,-0.0013,0.39,1.43
3/13/2015,-0.0095,0.0004,0.0072,0.0018,0.0033,0.0036,0.44,1.45
3/16/2015,-0.015,0.005,0.0063,-0.0041,-0.0149,0.0066,0.45,1.44
3/17/2015,0.0037,-0.0098,0.0023,0.0003,0.005,0.0028,0.42,1.36
3/18/2015,0.0237,-0.0053,-0.0083,-0.0024,-0.0071,-0.0134,0.23,1.36
3/19/2015,-0.0236,0.0017,0.0094,-0.0054,0.0089,0.0116,0.19,1.35
3/20/2015,0.0067,0.0036,-0.0042,0.0023,-0.0078,-0.0083,0.17,1.33
3/23/2015,0.0078,0.0007,-0.0049,0.0056,0.006,-0.0002,0.17,1.32
3/24/2015,-0.0004,-0.0025,-0.0033,0.0007,0.0095,-0.0003,0.11,1.3
3/25/2015,0.0219,0.001,-0.0116,0.012,-0.0061,-0.0211,0.12,1.34
3/26/2015,0.0043,-0.0005,0,0.001,0.0017,0.0015,0.21,1.4
3/27/2015,-0.0183,0.0016,0.0115,-0.0058,-0.002,0.0101,0.19,1.37
3/30/2015,0.0041,-0.0019,0.0018,-0.0055,-0.0054,-0.005,0.23,1.38
3/31/2015,0.0031,0.0009,-0.0024,0.0022,0.0024,-0.0084,0.18,1.38
4/2/2015,0.0106,-0.0058,-0.0055,-0.0003,0.0002,-0.0063,0.11,1.37
4/6/2015,0.0192,-0.0041,-0.0131,-0.0023,-0.006,-0.014,0.07,1.41
4/7/2015,0.0092,-0.0014,-0.003,0.0005,0.0059,0.0108,0.04,1.37
4/8/2015,-0.0163,-0.0004,0.0127,-0.0065,0.0013,0.014,0.08,1.38
4/9/2015,0.0121,-0.0018,-0.008,-0.0001,-0.0036,0.0007,0.13,1.41
4/10/2015,-0.0069,-0.0019,0.0031,-0.0036,0.0006,0.0028,0.14,1.39
4/13/2015,0.0011,0.0001,0.0006,-0.0002,0.0074,0.0013,0.14,1.4
4/14/2015,0.0202,-0.0048,-0.0116,0.0014,0.0002,-0.0132,0.1,1.37
4/15/2015,0.0294,-0.0133,-0.0172,0.0019,0.0037,-0.0058,0.07,1.4
4/16/2015,-0.0087,-0.0004,0.0057,-0.0013,0.0008,0.0057,0.05,1.4
4/17/2015,-0.0064,0.003,0.0008,0.0031,-0.0024,-0.0078,-0.02,1.36
4/20/2015,-0.004,0.0022,0.0029,-0.0012,1.00E-04,0.0019,0.01,1.35
4/21/2015,-0.0204,-0.0011,0.0127,-0.0018,0.0015,0.0193,0.06,1.37
4/22/2015,0.0026,-0.0017,-0.0017,-0.0009,-0.0028,0.0019,0.12,1.42
4/23/2015,0.0037,-0.0023,-0.0025,-0.0007,0.0035,-0.0035,0.07,1.41
4/24/2015,-0.0086,0.0005,0.0038,0.0046,-0.0006,-0.0044,0.04,1.39
4/27/2015,0.0069,0.0045,-0.0124,0.0069,-0.0077,-0.0048,0.03,1.4
4/28/2015,0.0099,-0.0037,-0.0073,0.0075,0.0043,-0.0073,0.11,1.44
4/29/2015,0.0182,-0.0072,-0.0125,0.0049,-0.005,-0.0051,0.14,1.5
