Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS
10/31/17,0.0006,0,0.0039,-0.0013,0.0049,0.0016
11/2/17,-0.0106,0.0098,0.0077,0.0052,0.004,0.0052
11/3/17,0,-0.0019,0.0048,-0.0068,-0.0024,0.0055
11/6/17,0.0106,-0.0114,-0.0042,0.0024,0.0011,-0.0061
11/7/17,-0.02,0.0122,-0.0025,0.004,-0.0112,-0.0068
11/8/17,-0.0074,0.0043,-0.0003,-0.0039,-0.0031,0.0027
11/9/17,0.0172,0.0017,-0.0082,0.0032,0.0071,-0.0086
11/10/17,0.0038,0.0016,-0.0011,-0.0003,0.003,0.0068
11/13/17,-0.0107,0.0059,0.0082,0.0014,-0.0044,-0.0059
11/14/17,-0.0049,0.011,0.0093,0.0019,-0.0056,0.0002
11/15/17,0.0097,0.0013,-0.0012,0.0011,0.0036,0.005
11/16/17,-0.0029,-0.0037,0.0019,0.0011,0.0119,0.0085
11/17/17,0.0161,-0.0094,-0.0134,0.0041,0.0055,0.0062
11/20/17,-0.0049,0.0009,0.0046,0.0011,0.0054,0.0083
11/21/17,-0.0086,-0.0005,0.0092,-0.0028,-0.0001,0.0082
11/22/17,0.009,-0.0074,-0.0088,0.002,0.0037,-0.0026
11/24/17,-0.0042,-0.0017,0.0051,0.0013,0.0055,0.0038
11/27/17,-0.0022,0.0092,0.0016,0.0026,-0.0029,-0.0017
11/28/17,0.0075,0.0048,-0.0046,0,-0.003,0.0026
11/29/17,0.0172,0.0086,-0.0227,0.0054,-0.0023,-0.0251
11/30/17,-0.0051,0.0025,0.0047,-0.0104,-0.0079,0.0007
12/4/17,0.0055,0.0015,-0.0197,0.006,-0.0058,-0.02
12/5/17,-0.006,0.0045,0.0094,-0.0015,0.0009,0.0101
12/6/17,-0.0079,0.0109,0.0089,-0.0022,-0.007,0.0106
12/7/17,0.0009,-0.0098,0.007,-0.004,0.0021,0.0036
12/8/17,0.003,-0.0025,-0.0047,-0.0013,-0.0039,-0.0011
12/11/17,0.0076,-0.0132,-0.0028,0.0015,-0.002,-0.0075
12/12/17,0.0001,0.003,-0.0057,0.0016,-0.0008,0.0009
12/13/17,-0.0004,-0.0067,0.0056,-0.0037,0.0065,0.0023
12/14/17,-0.0055,0.0041,0.0046,1.00E-04,-0.0014,-0.0016
12/15/17,0.0006,0.0049,0.0026,-0.0029,0.0014,0.0055
12/18/17,0.0117,-0.01,-0.0008,0.0015,0.0046,0.0011
12/19/17,-0.001,0.0034,-0.0006,-1.00E-04,-0.0032,0.0091
12/20/17,0.0052,-0.0073,-0.0028,0.0018,0.0055,0.001
12/21/17,0.011,-0.0144,-0.0075,0.0014,0.0058,-0.0047
12/22/17,0.0005,-0.0028,0.0011,0.0009,-0.0024,-0.0052
12/26/17,0.007,-0.0082,-0.0041,1.00E-04,0.0032,-0.0056
12/27/17,-0.0071,0.0035,0.006,-0.0027,0.0015,0.0037
12/28/17,-0.0007,-0.0027,-0.0009,-0.0007,0.0001,-0.0038
12/29/17,-0.0049,0.0021,-0.0019,0.0035,0.0001,-0.007
1/2/18,0,-0.0152,-0.0065,-0.0034,0.0067,0
1/3/18,0.0186,0.0044,0.0023,-0.0011,0.0005,0.0281
1/4/18,0.0016,-0.0034,-0.0021,0.0076,0.0051,0.0073
1/5/18,-0.0046,0.0063,0.006,-0.0004,-0.0014,0.0124
1/8/18,-0.002,-0.0029,0.0015,-0.0008,-0.005,-0.0017
1/9/18,-0.003,0.0051,0.0052,0.001,-0.0035,0.0094
1/10/18,0.0085,-0.0079,-0.002,0.0065,0.0061,0.0055
1/11/18,0.0167,-0.0111,-0.0029,0.003,0.0079,0.0006
1/12/18,0.0032,0.0018,0,0.0002,-0.0037,0.01
1/16/18,-0.0158,0.0153,-0.0019,0.0017,-0.0057,-0.0075
1/17/18,0.0013,0.0062,0.0099,-0.0012,-0.0042,0.0108
1/18/18,-0.0042,0.0034,0.0041,-0.0017,-0.002,0.0068
1/19/18,-0.0032,-0.0029,0.0057,-0.0005,0.0031,0.0005
1/22/18,0.0124,-0.0113,-0.0032,-0.0038,-0.0025,0.0057
1/23/18,0.0011,-0.0073,0.0002,-0.0008,0,-0.0002
1/24/18,-0.0028,0.0036,-0.0019,-0.002,-0.0048,-0.0038
1/25/18,-0.0122,0.0031,0.0063,-0.0039,0.0017,-0.0011
1/26/18,-0.0038,0.0056,0.0059,-0.0032,-0.0071,0.014
1/29/18,-0.0022,0.0009,-0.001,0.0002,-0.0006,0.0055
1/30/18,-0.0155,0.0069,0.0032,0.0003,-0.0013,-0.0027
1/31/18,-0.0014,-0.0011,0.0028,0.0014,-0.0072,-0.0053
2/2/18,-0.0133,0.0083,0.0015,0.0043,-0.0007,-0.0033
2/5/18,-0.0014,-0.0012,-0.0022,0.0024,0.0072,-0.0089
2/6/18,0.0087,-0.0046,0.0077,-0.0046,-0.0052,0.0142
2/7/18,-0.0057,0.0064,0.0015,0.0039,0.0047,0.0017
2/8/18,0.0042,-0.0015,-0.0115,0.0119,0.013,-0.0115
2/9/18,-0.0094,0.0109,0.0058,-0.0031,-0.0105,0.0014
2/12/18,0.0007,-0.0093,0.0052,-0.0038,-0.0045,0.0053
2/13/18,-0.0007,0.0024,0.0062,-0.005,0.0024,0.005
2/14/18,0.0093,-0.0144,0.0021,-0.001,-0.0036,0.0175
2/15/18,-0.0015,0.0015,0.0028,-0.0051,-0.0038,0.0015
2/16/18,-0.0006,-0.0033,-0.0016,0.0031,0.0021,-0.0064
2/20/18,-0.0006,0.0007,0.003,-0.001,-0.0036,0.0123
2/21/18,-0.006,0.0054,0.0079,0.0041,0.0085,0.007
2/22/18,0.0045,-0.0001,0.0018,-0.0006,-0.0023,-0.0093
2/23/18,0.0017,-0.0018,0.0004,-0.0032,-0.0051,-0.0048
2/26/18,0.0035,0.0065,0.0011,-0.0031,-0.0004,0.0087
2/27/18,0.0004,0.0012,0.0026,0.0012,0.0002,0.0091
2/28/18,-0.0053,0.0114,0.0052,-0.001,-0.0016,0.0021
3/2/18,0.0139,-0.01,-0.0018,-0.0061,0.0103,0.0128
3/5/18,0.0097,-0.0055,-0.004,-0.002,-0.0015,-0.0006
3/6/18,-0.0056,0.0031,0.0039,-0.0036,-0.0005,0.0064
3/7/18,-0.013,-0.0029,0.008,-0.004,0.0076,0.0129
3/8/18,-0.0041,0.002,-0.001,-0.0034,0.0016,0.0003
3/9/18,-0.0039,0.0049,0.0062,-0.0048,-0.0037,0.004
3/12/18,0.0036,-0.0042,-0.0053,0.0004,0.0067,-0.0023
3/13/18,-0.0043,0.0043,-0.0006,0.0026,-0.0003,-0.0097
3/14/18,-0.0032,0.0021,0.0033,0.0002,0.0035,0.0035
3/15/18,-0.0074,0.0084,0.0027,0.003,-0.0026,0.0018
3/16/18,0.008,-0.0006,-0.0044,0.0028,0.0064,-0.0102
3/19/18,-0.0081,0.0055,0.0047,0.0043,0.0035,-0.0068
3/20/18,-0.0103,0.0039,0.013,-0.0016,-0.0053,0.0059
3/21/18,0.0168,-0.0147,-0.0031,0.0029,0.008,-0.0012
3/22/18,0.0011,0.0016,-0.0096,0.0034,0.0093,-0.0166
3/23/18,0.0062,-0.0047,-0.0032,0.0038,0.0039,-0.0103
3/26/18,-0.009,0.0079,0.0129,-0.0042,-0.0149,0.0171
3/27/18,-0.0001,0.0033,-0.0183,0.0044,-0.0035,-0.0294
3/28/18,0.0007,0.008,-0.0119,0.0032,-0.0035,-0.0166
3/29/18,0.0043,-0.005,0.0059,-0.0063,-0.006,0.008
4/2/18,-0.0046,0.0065,-0.0018,0.0056,0.0036,-0.0129
4/3/18,0.0025,-0.0028,-0.0016,-0.0041,-0.0076,0.0009
4/4/18,-0.0003,0.0002,0.0011,-0.0038,0.0042,0.008
4/5/18,0.0141,-0.0113,-0.0039,0.0026,0.0009,-0.0062
4/6/18,0.0006,0.0039,-0.0058,0.0061,0.0085,-0.0115
4/9/18,-0.0039,-0.003,0.0059,-0.0027,-0.0036,0.0019
4/10/18,0.0112,-0.0121,0.0038,-0.0027,0.0007,0.0149
4/11/18,0.0062,-0.0101,-0.0053,0.0014,0.0087,-0.004
4/12/18,-0.0046,0.0041,0.0126,-0.0001,0.001,0.0204
4/13/18,0.0041,-0.0033,-0.008,0.002,0.0011,-0.0117
4/16/18,0,0.0069,-0.0003,-0.0021,-0.0065,-0.0043
4/17/18,-0.0034,-0.0009,0.0108,-0.0071,0.0012,0.0131
4/18/18,0.0108,-0.011,0.0004,-0.0005,-0.0004,-0.0025
4/19/18,0.0015,-0.0012,0.0065,0.0071,0.0007,-0.0044
4/20/18,-0.0004,0.0038,0.0004,0.0012,0.0014,0.0006
4/23/18,0.0009,0.0036,-0.003,0.0014,-0.0069,-0.0042
4/24/18,0.0073,-0.001,-0.0102,0.0087,0.0052,-0.0145
4/25/18,0.0051,0.0016,-0.0057,-0.0007,-0.0037,-0.0116
4/26/18,0.0005,-0.0008,0.0098,-0.0032,-0.0019,0.0057
4/27/18,0.0015,0.0052,0.003,0.001,-0.0006,-0.0039
5/2/18,0.0071,-0.0137,0.0039,-0.0003,0.0163,0.0011
5/3/18,-0.0177,0.0062,0.0089,0.0017,-0.0056,0.0051
5/4/18,0.0101,-0.0024,-0.004,-0.004,-0.0005,0.0077
5/7/18,0.0075,-0.007,0.0037,-0.0032,0.0035,0.0051
5/8/18,0.0057,0.0023,0.0048,-0.0003,0.0027,0.0099
5/9/18,0.0079,-0.0062,0.0022,-0.002,-0.0018,0.0115
5/10/18,0.0017,-0.0006,-0.0016,-0.0003,-0.0064,0.0007
5/11/18,-0.0052,0.003,0.0014,-0.004,0.0005,0.0072
5/14/18,0.0096,-0.0069,-0.0037,-0.0021,0.0012,0.0011
5/15/18,0.0083,-0.0097,-0.0008,0.0027,0.0051,-0.0057
5/16/18,0.0102,-0.0065,-0.0002,-0.0009,0.0009,0.0058
5/17/18,0.0054,-0.0057,0.002,0.0062,0.0087,0.0033
5/18/18,-0.0144,0.0011,0.0063,0.001,0.0037,0.002
5/21/18,0.0049,0.0022,0.0024,-0.0017,-0.003,-0.0095
5/22/18,-0.003,0.0021,-0.0024,0.0007,-0.0003,0.0006
5/23/18,-0.008,0.001,0.0041,-0.0046,-0.0002,-0.001
5/24/18,-0.0031,0.0038,0.0015,-0.0003,-0.0004,0.0033
5/25/18,-0.0094,0.0105,-0.0056,-0.0005,0.0019,0.0004
5/29/18,-0.0032,-0.0045,-0.001,-0.002,0.0086,-0.0072
5/30/18,0.0131,-0.0075,0.0025,-0.0054,-0.0049,-0.0055
5/31/18,-0.0057,-0.0021,0.0038,0.0002,0.0088,0.0026
6/4/18,-0.0065,0.0152,0.0014,-0.0042,-0.007,0.0063
6/5/18,0.0045,-0.006,0.0036,-0.0011,0.0099,0.0054
6/6/18,0.0128,-0.0066,0.0004,-0.0064,-0.0065,0.008
6/7/18,0.0113,0.003,-0.009,0.0092,-0.0001,-0.0174
6/8/18,-0.0023,0.0009,-0.0011,-0.0061,-0.0051,0.0041
6/11/18,0.0068,-0.0059,-0.0062,0.0004,0.0022,-0.0018
6/13/18,0.0034,-0.0069,0.0024,-0.0015,0.0024,0.0072
6/14/18,-0.0064,-0.0015,-0.0023,-0.0037,-0.0008,0.0002
6/15/18,-0.0088,0.0109,-0.0089,-0.0029,-0.0001,0.0014
6/18/18,0.0074,-0.0108,0.0073,0.0014,0.0054,-0.0041
6/19/18,0.0033,-0.0025,-0.0066,0.0036,0.0037,-0.008
6/20/18,0.0047,-0.0093,0.0032,-0.0017,0.0057,-0.0003
6/21/18,-0.0076,0.009,-0.0033,0.0032,-0.0049,-0.0061
6/22/18,0.0131,-0.0123,-0.0063,0.0027,0.0025,-0.0159
6/25/18,-0.0116,0.0129,-0.0113,0.0064,-0.0002,-0.0231
6/26/18,0.0042,-0.0087,0.0044,-0.0003,0.007,-0.0015
6/27/18,0.0004,-0.0007,-0.0034,0.0106,-0.0023,-0.0164
6/28/18,-0.0046,-0.0009,0.0048,-0.004,-0.0047,0.0077
6/29/18,-0.0068,-0.0001,-0.0002,-0.0008,0.0002,0.0059
8/30/18,-0.004,0.0001,0.003,-0.0012,0.0071,0.0015
8/31/18,-0.0046,0.0043,0.003,-0.0037,0.0058,0.0008
9/4/18,-0.0091,0.0036,0.0073,-0.0013,-0.0021,0.0071
9/5/18,0.0001,0.0065,-0.0148,0.0036,-0.0031,-0.0229
9/6/18,-0.0156,0.0103,0.0001,-0.0004,-0.0055,-0.0052
9/7/18,0.0019,0.0001,-0.0019,-0.0019,0.0014,0.0075
9/10/18,0.0019,-0.0019,0.0008,-0.0034,-0.0044,-0.001
9/11/18,0.0039,-0.0056,0.008,-0.0046,-0.0027,0.0022
9/12/18,0.0072,-0.0141,-0.0086,-0.0002,-0.0029,-0.0017
9/13/18,-0.0053,0.0042,0.0019,-0.0031,-0.0062,0.0005
9/14/18,0.0047,0.0002,-0.0016,-0.0021,-0.0047,0.0082
9/17/18,0.001,0.0028,-0.0134,0.0091,0.001,-0.0205
9/18/18,0.0073,-0.0079,0.0039,-0.0081,0.0003,0.0058
9/19/18,0.0109,-0.0042,-0.0111,0.0093,0.0014,0.0012
9/20/18,-0.0023,-0.0027,-0.0019,0.0009,0.0078,0.0034
9/21/18,0.0036,0.0001,-0.0032,0.0054,-0.0011,-0.0022
9/24/18,-0.0013,-0.003,0.0137,-0.0086,0.0062,0.0158
9/25/18,0,-0.006,0.0125,0.0021,0.0033,0.0097
9/26/18,-0.0012,0.0072,0.0012,-0.0031,-0.0025,0.0034
9/27/18,0.0017,-0.0013,0.0023,-0.0043,-0.0002,0.0002
9/28/18,-0.0021,-0.0003,0.0028,-0.0025,-0.001,-0.0049
10/2/18,-0.002,0.0041,-0.011,0.0044,-0.0056,-0.0117
10/3/18,0.0123,-0.0071,0.0014,0.007,0.0128,0.0077
10/4/18,-0.0009,0.0064,-0.0083,0.0103,-0.0051,-0.0161
10/5/18,-0.006,0.0008,0.0005,0.0062,-0.0037,-0.0135
10/9/18,-0.0007,-0.0021,0.0045,0.003,0.0011,-0.0047
10/10/18,-0.0019,0.009,-0.0162,0.0132,0.0045,-0.0222
10/11/18,-0.0015,0.0023,0.0044,-0.0015,0.0066,0.011
10/12/18,0.0012,-0.0021,0.0177,-0.0162,-0.0076,0.0269
10/15/18,0.0044,-0.0071,-0.0097,0.0028,0.0023,-0.0133
10/16/18,-0.0004,-0.0005,0.01,-0.0174,-0.001,0.0176
10/17/18,-0.0009,0.0013,-0.0019,-0.0004,-0.0011,0.0041
10/18/18,-0.004,0.0061,-0.0014,0.0063,0.0022,-0.0139
10/19/18,-0.0058,0.0048,-0.0054,0.006,-0.0072,-0.0251
10/22/18,-0.0094,0.0057,0.0124,-0.0042,-0.002,0.0115
10/23/18,-0.002,0.008,-0.0035,-0.0014,-0.0012,0.0022
10/24/18,-0.0163,0.0141,-0.0042,0.0114,0.0009,-0.0399
10/25/18,0.0046,-0.0066,0.0101,-0.0057,-0.0024,0.0236
10/26/18,-0.0025,0.0098,-0.0015,0.0037,0.0064,0.0022
10/29/18,-0.0069,0.0171,-0.0112,0.0099,-0.0042,-0.0109
10/30/18,0.0079,-0.0059,0.0003,-0.0052,-0.0109,0.0121
10/31/18,0.0051,-0.0043,0.0077,-0.0104,-0.0035,0.022
11/2/18,0.0016,0.0062,-0.0013,0.003,0.0072,0.0051
11/5/18,0.0054,-0.006,-0.0013,0.0094,-0.0057,-0.0187
11/6/18,-0.0041,0.0048,-0.0011,-0.0014,-0.0013,-0.0072
11/7/18,-0.009,-0.004,0.017,-0.0112,-0.0069,0.0235
11/8/18,-0.0127,0.0156,0.0043,0.0034,0.0053,-0.0027
11/9/18,-0.0104,0.0108,0.0004,0.0036,-0.0103,-0.0202
11/13/18,-0.0027,0.0064,-0.009,1.00E-04,-0.0037,0.005
11/14/18,-0.0004,0.0016,-0.0066,-0.0008,-0.0061,-0.0055
11/15/18,0.0015,-0.0068,0.0062,-0.0099,-0.001,0.0238
11/16/18,-0.0101,-0.0021,0.0005,-0.0039,-0.0055,-0.0049
11/19/18,0.0064,0.0039,-0.0102,0.0193,0.0021,-0.0416
11/20/18,-0.0134,0.0133,-0.0071,-0.0034,-0.0005,0.0125
11/21/18,0.0133,-0.0139,-0.0019,-0.0032,0.0058,0.0113
11/23/18,-0.008,0.0055,0.0008,-0.0029,0.0067,0.0084
11/26/18,0.014,-0.0041,0.0011,-0.0086,-0.016,0.0185
11/27/18,-0.0043,0.0106,0.0057,0.004,-0.0065,-0.0055
11/28/18,-0.0013,0.0025,0.0099,-0.0131,-0.0032,0.0263
11/29/18,-0.0024,-0.0034,0.0028,0.0045,0.0034,0.0009
11/30/18,-0.0102,0.0099,-0.0028,-0.0091,-0.0077,0.0058
12/3/18,0.0117,-0.0076,0.0022,-0.0044,-0.0028,0.0132
12/4/18,-0.0206,0.0008,0.0066,0.0061,-0.0005,-0.016
12/6/18,-0.0116,0.0078,0.005,-0.0058,-0.0069,0.0035
12/7/18,0,-0.0087,-0.0053,0.0157,0.0111,-0.0251
12/10/18,-0.0156,0.0121,0.0076,-0.0104,-0.006,0.0178
12/11/18,-0.0047,0.0015,0.0073,-0.0007,-0.0052,0.0026
12/12/18,0.0068,-0.0015,-0.0006,-0.0038,1.00E-04,0.0159
12/13/18,-0.0122,0.0063,0.0048,-0.0002,-0.0122,-0.0099
12/14/18,-0.0054,0.0055,-0.0051,0.001,0.0001,-0.0056
12/17/18,0.0021,0.0078,-0.0095,0.0082,-0.0043,-0.0025
12/18/18,-0.0063,0.0111,0.003,-0.0013,-0.0096,0.0065
12/19/18,-0.0084,0.0012,0.0068,0.0018,-0.001,-0.0059
12/20/18,-0.0068,0.0134,-0.0048,0.0078,-0.0064,-0.0093
12/21/18,-0.0061,0.0111,0.004,0.0085,-0.0059,-0.0141
12/24/18,0.0035,0.0094,-0.0022,-0.0064,0.0104,0.0181
12/26/18,0.0183,-0.0145,0.0006,-0.017,-0.0221,0.0168
12/27/18,-0.008,0.0123,0.0024,-0.0054,-0.0118,0.0068
12/28/18,0.0006,-0.0017,0.0014,0.0065,0.0233,0.0028
12/31/18,-0.0036,-0.0037,0.0064,-0.0074,-0.0024,0.0067
1/2/19,0.0236,-0.0159,-0.023,0.0116,0.0387,-0.002
1/3/19,-0.0009,-0.011,-0.0078,0.0118,0.0096,-0.0299
1/4/19,0.0243,-0.0104,-0.0097,-0.0101,0.0033,0.018
1/7/19,0.0193,-0.0153,-0.0077,-0.0081,0.0118,0.016
1/8/19,0.0001,-0.0036,0.0011,-0.0018,1.00E-04,-0.0005
1/9/19,0.0137,-0.0045,-0.0083,0.0011,0.0027,0.0104
1/10/19,0.0023,-0.0005,-0.0037,-0.0065,-0.0066,0.0016
1/11/19,0.0021,-0.0025,-0.002,0.0025,0.0043,-0.001
1/14/19,-0.0046,0.0111,-0.0059,0.0014,-0.0003,-0.0029
1/15/19,-0.0049,0.002,0.0114,-0.0072,0.0012,0.0149
1/16/19,0.0044,0.0042,-0.0076,0.0047,0.0023,-0.0033
1/17/19,0.0035,0.0003,-0.002,-0.0072,-0.0051,0.0026
1/18/19,0.0117,0.0024,-0.0085,-0.0026,-0.0073,0.0076
1/22/19,-0.024,0.0155,0.0094,0.0037,-0.002,-0.0075
1/23/19,-0.0085,0.0053,0.0099,0.0006,-0.0024,0.0014
1/24/19,0.0155,-0.0105,-0.0102,-0.0028,-0.0006,0.0056
1/25/19,0.0165,-0.0107,-0.0136,-0.0031,0.0021,0.0122
1/28/19,-0.0017,0,-0.0011,0.0045,-0.0008,-0.0143
1/29/19,-0.001,0.001,-0.0026,-0.0025,-0.0019,-0.015
1/30/19,0.0121,-0.0039,0.0009,-0.0058,-0.0012,0.0072
1/31/19,-0.0117,0.0011,0.0034,-0.0095,-0.0003,0.0101
2/4/19,0.0015,0.0006,-0.0014,-0.0028,0.0061,0.0035
2/5/19,-0.0011,0.0018,0.001,-0.0047,-0.0029,0.0059
2/6/19,-0.0038,0.0037,-0.0029,0.0004,0.0035,0.0032
2/7/19,-0.0186,0.0132,0.0069,0.0053,-0.0044,-0.0135
2/8/19,-0.006,-0.0032,0.0073,-0.0059,-0.0042,0.0102
2/11/19,0.0073,-0.0068,-0.0014,0.0004,0.0034,0.0009
2/12/19,0.0102,-0.0036,-0.0052,-0.0041,-0.0006,0.0098
2/13/19,0.0063,0.0007,-0.0041,0.0025,0.0023,-0.0009
2/14/19,0.0013,-0.0021,0.0018,-0.0042,0.0024,0.0005
2/15/19,0.0033,0.0011,-0.0048,-0.0004,0.0014,-0.0044
2/19/19,0.0024,-0.0066,-0.0041,0.0056,0.0061,-0.0049
2/20/19,0.0036,-0.0061,-0.004,0.0007,-0.0032,-0.0019
2/21/19,-0.0163,0.0053,0.0044,0.003,0.0071,-0.0048
2/22/19,0.0079,-0.0047,0.0025,-0.0077,0.0023,0.0201
2/25/19,0.0065,-0.0028,-0.0063,-0.0033,0.0007,0.0143
2/26/19,-0.01,0.005,0.0024,-0.004,-0.0009,0.004
2/27/19,-0.0056,-0.0016,0.0047,-0.0004,-0.0012,0.0083
2/28/19,-0.0084,0.0015,0.0069,0.0014,-0.0005,-0.0056
3/4/19,0.005,0.0024,-0.005,0.0061,0.003,-0.0186
3/5/19,-0.0089,0.0061,0.0048,0.0003,-0.0013,-0.0012
3/6/19,-0.0165,0.0118,0.0076,0.0031,-0.0092,-0.0062
3/7/19,-0.0085,-0.0023,0.005,-0.0049,0.0053,-0.0015
3/8/19,-0.0101,0.0054,0.0013,-0.0016,0.0012,0.0019
3/11/19,0.0056,-0.0065,-0.0035,-0.0053,0.0013,0.0104
3/12/19,0.0042,-0.0036,-0.0006,-0.0035,-1.00E-04,-0.0001
3/13/19,0.0054,-0.0009,-0.0022,-0.0014,-0.0019,0.0044
3/14/19,-0.0035,-0.003,0.0022,0.0049,0.002,-0.0012
3/15/19,-0.0064,0.0061,-0.0017,-0.0069,0.0009,0.0077
3/18/19,0.0139,-0.0086,-0.0059,0.0032,0.0036,-0.0023
3/19/19,-0.0001,0.0035,0.0049,-0.007,-0.0003,0.0087
3/20/19,-0.0003,-0.0061,0.0057,-0.0006,0.0033,-0.0076
3/21/19,0.0014,-0.0028,-0.0001,-0.011,-0.0117,0.0057
3/22/19,-0.0204,0.0143,0.0101,0.0059,-0.0061,-0.0178
3/25/19,-0.0059,-0.0001,0.0065,-0.0014,-0.001,-0.0035
3/26/19,0.0031,-0.0039,-0.0046,0,-0.0046,-0.0028
3/27/19,-0.001,0.0058,-0.0037,0.0067,-0.0001,-0.0117
3/28/19,-0.001,0.0008,-0.0019,-0.0025,-0.0018,0.0067
3/29/19,0.0007,0.0001,-0.0001,-0.0121,-0.0083,0.0068
4/2/19,-0.0042,-0.0017,0.002,-0.0052,0.002,0.005
4/3/19,0.0038,0.0034,-0.001,-0.007,-0.0023,0.0123
4/4/19,0.0146,0.0001,-0.0132,0.0087,0.0016,-0.014
4/5/19,0.0066,-0.0078,-0.0066,-0.0019,0.003,-0.0023
4/8/19,-0.0003,0.0024,-0.0018,0.0016,0,0.0023
4/9/19,-0.0134,0.0068,0.0099,0.0021,-0.0018,0.001
4/10/19,0.0058,-0.0075,-0.002,-0.0038,0.0014,0.0055
4/11/19,-0.0059,0.0065,-0.0011,0.0013,-0.0037,-0.0025
4/12/19,0.0101,0.0026,-0.0109,0.0013,-0.0102,-0.0049
4/15/19,-0.0044,0.0046,0.0081,-0.0001,-0.0048,-0.0001
4/16/19,0.0124,-0.0011,-0.0088,0.0025,0.0019,0.0055
4/17/19,0.0038,0.004,-0.0083,0.0093,-0.0041,-0.0121
4/18/19,-0.005,0.0045,-0.0005,-0.0038,-0.001,-0.0054
4/22/19,0.0016,-0.0042,0.0024,-0.0036,-0.0005,0.0029
4/23/19,-0.0043,0.0009,0.0025,-0.0072,0.0024,0.0056
4/24/19,-0.0047,0.0025,0.0043,0.0003,-0.0009,-0.0039
4/25/19,-0.0175,0.0122,0.0138,-0.001,-0.0006,0.0049
4/26/19,0.0006,-0.0056,0.0012,-0.0023,0.0019,0.0013
4/29/19,0.0031,-0.0002,-0.0045,0.0049,0.0058,0.0056
4/30/19,-0.0143,0.0047,0.0033,0.0006,-0.0089,-0.0058
5/2/19,-0.0104,0.0033,0.0048,-0.0027,-0.0006,0.0022
5/3/19,0.014,-0.0108,-0.0024,-0.0041,0.0092,0.0004
5/6/19,0.0034,-0.0022,0.0028,-0.0047,0.0063,-0.0013
5/7/19,-0.001,0.0035,0.0027,0.0088,0.0033,-0.0127
5/8/19,-0.0013,-0.0018,0.0014,-0.0052,0.0023,0.0024
5/9/19,-0.0012,-0.0025,0.0061,0.0003,-0.005,-0.0012
5/10/19,-0.0062,0.0045,0.0059,-0.0021,-0.0049,-0.0077
5/13/19,-0.0121,0.0085,0.0098,0.0054,-0.0004,-0.0298
5/14/19,0.0021,-0.012,-0.0054,-0.0028,0.0002,0.0109
5/15/19,-0.0002,-0.0013,0.0039,-0.0033,-0.0009,0.0058
5/16/19,-0.0071,0.0038,0.0046,-0.0036,-0.0092,0.0073
5/17/19,-0.0062,0.0069,0.0046,0.0026,-0.0044,-0.0048
5/20/19,0.0011,0.0078,0.0036,0.0034,0.0002,-0.0049
5/21/19,0.0072,-0.009,-0.0064,-0.0068,-0.0042,0.0054
5/22/19,-0.0214,0.0132,0.0132,-0.0005,-0.0033,0.005
5/23/19,-0.0177,0.0105,0.0117,0.0016,-0.005,-0.0111
5/24/19,-0.0005,0.0002,0.0004,0.0023,0.0043,0.0028
5/28/19,-0.0062,0.0026,0.0106,-0.001,0.0035,0.0051
5/29/19,0.0052,-0.0007,-0.0042,0.0009,-0.0047,-0.0017
5/30/19,-0.0131,0.01,0.0142,-0.0047,-0.0022,0.0097
5/31/19,-0.0074,0.0019,0.0058,-0.0031,-0.0032,-0.0092
6/3/19,0.0097,-0.0043,-0.006,0.0071,-0.0043,-0.0213
6/4/19,0.0195,-0.0076,-0.0115,-0.0064,-0.0069,0.0185
6/5/19,-0.0283,0.0117,0.0169,-0.0103,-0.0169,0.0055
6/6/19,-0.0053,0.0036,0.0065,-0.0021,-0.0135,-0.0018
6/7/19,-0.0068,0.005,0.0036,-0.0068,0,0.0112
6/10/19,0,0.0006,-0.0036,-0.0108,0.0062,0.0145
6/11/19,0.0073,-0.0003,-0.005,0.0082,-0.0032,-0.0028
6/12/19,-0.0217,0.0053,0.0148,-0.0097,0.0021,0.0009
6/13/19,0.0164,-0.0105,-0.0141,-0.0012,0.005,-0.0029
6/14/19,-0.0116,0.0097,0.0092,0.001,-0.0052,-0.0073
6/17/19,0.0051,-0.0078,-0.0027,-0.0084,0.0055,0.001
6/18/19,0.0141,-0.0049,-0.0099,-0.0032,-0.0011,0.0094
6/19/19,-0.0084,0.001,0.0078,-0.0082,-0.0001,0.0033
6/20/19,0.0082,0.0009,-0.0038,-0.001,-0.0067,-0.0033
6/21/19,0.0065,0.0027,-0.001,0,-0.001,-0.0002
6/24/19,-0.0112,0.0078,0.007,-0.0005,-0.0055,-0.0023
6/25/19,0.0029,-0.0011,-0.0039,0.0041,0.0021,-0.0065
6/26/19,0.0248,-0.0066,-0.0193,0.0008,0.0017,0.0063
6/27/19,0.0002,-0.0083,-0.0003,-0.0007,0.0073,0.0103
6/28/19,0.0068,-0.0082,-0.0055,0.0011,0.006,-0.0005
7/5/19,0.008,-0.0042,-0.0028,0.0084,0.006,-0.0018
7/8/19,-0.0099,0.003,0.0061,0.0008,0.0008,-0.0066
7/9/19,-0.0039,-0.0022,0.0032,-0.0072,-0.0031,0.01
7/10/19,0,-0.0021,-0.0011,0.0027,0.0025,0.0014
7/11/19,-0.0031,0.0093,0.0028,-0.0009,-0.007,0.0074
