Date,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Telecomm,Utilities,Real Estate,Energy,sp_500
2013-04-24,245.5,356.34,428.31,422.72,551.0,249.89,473.27,163.36,208.1,168.89,572.77,1578.79
2013-04-25,248.29,357.49,431.92,421.66,550.96,251.18,475.17,166.64,208.13,168.58,570.45,1585.16
2013-04-26,245.37,357.39,430.11,421.93,550.53,249.89,473.91,166.33,208.0,167.74,570.17,1582.24
2013-04-29,248.56,358.7,431.67,423.09,552.76,251.21,481.7,166.74,209.79,168.75,575.94,1593.61
2013-04-30,248.87,358.85,432.6,422.39,548.29,252.0,487.37,167.48,210.4,170.24,578.84,1597.5699
2013-05-01,244.51,354.59,430.45,421.73,542.91,249.27,483.49,165.91,208.36,169.39,569.36,1582.7
2013-05-02,246.63,358.62,434.49,423.6,549.12,251.31,490.75,166.28,207.5,170.47,576.89,1597.59
2013-05-03,250.66,364.64,440.1,425.16,552.34,254.15,495.78,165.94,207.45,170.26,587.07,1614.42
2013-05-06,251.21,366.7,442.0,422.1,550.5,256.54,498.91,165.51,205.07,170.73,591.74,1617.5
2013-05-07,253.51,370.03,444.73,425.35,550.31,258.2,497.61,166.64,206.34,171.59,594.33,1625.96
2013-05-08,254.51,371.64,444.27,424.67,549.9,259.77,499.99,167.63,204.16,171.48,592.69,1632.6899
2013-05-09,255.36,372.03,446.1,422.52,552.19,258.88,499.63,166.3,201.26,170.79,593.95,1626.67
2013-05-10,254.32,371.63,448.47,423.2,556.19,258.95,500.94,166.02,201.09,171.0,589.13,1633.7
2013-05-13,253.22,371.98,449.7,425.04,562.1,259.87,500.43,165.33,200.57,171.2,591.06,1633.77
2013-05-14,255.76,375.49,453.89,428.84,567.42,264.28,501.16,165.95,201.62,172.56,596.94,1650.34
2013-05-15,257.57,377.8,456.78,434.1,570.71,265.41,502.54,167.95,203.51,172.94,596.44,1658.78
2013-05-16,257.5,377.82,453.98,432.75,567.42,264.86,508.69,167.5,201.83,172.93,596.6,1650.47
2013-05-17,259.4,381.46,456.07,431.84,567.93,267.79,511.95,167.39,202.94,173.54,602.63,1667.47
2013-05-20,259.57,382.76,454.43,427.95,564.7,268.96,512.03,166.6,202.94,174.51,610.08,1666.29
2013-05-21,258.97,382.94,456.36,427.65,570.12,270.32,511.11,164.79,202.96,175.95,610.14,1669.16
2013-05-22,256.48,381.65,453.35,427.71,572.15,266.81,507.36,163.21,199.84,171.74,603.27,1655.35
2013-05-23,255.45,378.47,450.71,425.3,569.19,265.25,505.48,163.73,198.23,168.84,601.43,1650.51
2013-05-24,255.0,377.99,449.56,428.88,568.41,265.42,504.85,163.05,196.3,168.57,599.41,1649.6
2013-05-28,256.98,379.49,453.96,429.77,573.11,267.59,508.48,161.15,193.42,167.48,605.39,1660.0601
2013-05-29,256.32,377.36,449.47,421.52,564.44,268.18,508.08,158.76,190.99,163.61,604.25,1648.36
2013-05-30,256.89,380.11,450.43,421.29,569.05,271.05,514.2,157.73,192.49,162.58,604.22,1654.41
2013-05-31,255.44,375.42,443.96,412.3,555.95,269.79,508.0,155.01,190.25,159.54,590.86,1630.74
2013-06-03,254.45,375.86,444.15,415.09,557.8,267.2,508.37,155.43,191.42,160.7,593.57,1640.42
2013-06-04,253.43,375.34,444.17,416.89,555.15,265.16,508.08,156.78,189.84,158.53,592.09,1631.38
2013-06-05,248.62,368.91,436.7,412.03,547.22,260.3,502.44,155.6,187.83,156.59,586.15,1608.9
2013-06-06,249.43,371.45,441.33,413.91,555.26,262.0,503.14,158.64,190.28,158.37,589.28,1622.5601
2013-06-07,252.21,376.19,446.49,416.23,558.75,268.46,506.49,157.76,190.12,159.81,593.37,1643.38
2013-06-10,253.24,376.9,447.9,418.73,561.36,268.29,508.68,159.35,191.25,157.74,594.6,1642.8101
2013-06-11,249.87,374.6,445.07,418.53,559.8,263.99,504.75,159.15,190.65,155.95,587.47,1626.13
2013-06-12,249.0,370.93,438.78,415.11,553.22,261.78,498.93,157.91,188.0,153.19,581.85,1612.52
2013-06-13,252.94,374.38,444.07,417.79,557.88,266.18,502.31,159.81,189.76,155.81,587.3,1636.36
2013-06-14,251.68,374.32,445.4,418.06,560.35,263.4,500.7,160.27,191.34,157.91,586.24,1626.73
2013-06-17,253.19,377.45,448.6,421.59,562.06,265.35,507.56,159.21,192.17,158.4,593.95,1639.04
2013-06-18,254.59,381.56,452.3,423.29,566.46,267.2,510.03,161.38,193.3,158.8,597.23,1651.8101
2013-06-19,252.48,380.89,452.48,422.06,563.61,263.27,509.98,159.31,192.43,157.09,599.11,1628.9301
2013-06-20,245.82,367.08,435.39,402.28,543.06,257.59,493.76,153.37,183.44,146.95,575.13,1588.1899
2013-06-21,245.17,367.24,436.55,407.98,547.73,257.96,490.13,154.27,185.85,149.75,576.99,1592.4301
2013-06-24,241.05,361.17,432.29,406.06,543.6,253.31,483.3,153.43,185.81,148.99,568.18,1573.09
2013-06-25,242.68,365.0,436.18,406.34,545.91,258.07,486.68,156.53,188.09,151.84,574.49,1588.03
2013-06-26,243.16,368.85,441.66,411.35,555.47,260.89,489.5,157.56,190.55,153.49,578.08,1603.26
2013-06-27,243.0,372.25,445.74,412.24,555.93,263.86,491.23,159.06,190.7,156.29,579.78,1613.2
2013-06-28,242.46,371.84,448.91,412.09,555.89,262.82,489.23,158.62,192.06,156.23,580.66,1606.28
2013-07-01,243.45,373.24,450.23,412.79,553.6,263.33,493.74,157.71,188.89,154.11,581.76,1614.96
2013-07-02,241.58,368.69,450.15,412.41,551.34,262.47,493.19,158.0,188.46,155.53,581.46,1614.08
2013-07-03,242.5,369.68,453.34,412.32,551.11,262.53,495.97,159.28,188.51,154.92,583.21,1615.41
2013-07-05,243.61,374.57,457.53,412.04,556.99,266.27,498.9,159.83,187.04,153.53,588.76,1631.89
2013-07-08,245.53,376.35,462.09,417.15,561.58,269.18,498.28,159.4,190.29,154.78,593.72,1640.46
2013-07-09,249.16,383.25,464.56,420.96,563.75,271.33,500.24,159.07,191.73,157.28,599.48,1652.3199
2013-07-10,249.18,381.5,464.42,421.1,566.92,269.73,502.81,158.5,192.83,157.26,596.56,1652.62
2013-07-11,252.24,386.07,469.72,426.62,572.4,271.47,509.93,160.03,195.77,160.54,599.1,1675.02
2013-07-12,252.44,385.27,473.71,428.03,577.91,274.37,512.59,159.77,195.8,160.64,604.48,1680.1899
2013-07-15,252.93,386.31,472.14,428.18,577.92,275.41,514.06,158.67,199.55,160.59,604.05,1682.5
2013-07-16,250.91,384.21,469.57,426.73,574.97,274.32,514.15,159.67,198.55,160.38,600.67,1676.26
2013-07-17,253.39,385.48,470.1,427.37,576.14,275.58,514.84,160.4,198.36,160.86,603.36,1680.91
2013-07-18,253.43,388.81,472.56,428.78,577.7,279.27,513.39,158.95,200.29,162.23,609.03,1689.37
2013-07-19,254.67,393.64,472.23,431.02,585.61,279.31,503.35,159.18,200.14,162.03,617.28,1692.09
2013-07-22,255.68,394.09,471.9,430.32,588.15,280.97,505.37,159.18,200.21,162.35,616.63,1695.53
2013-07-23,256.14,393.58,471.14,429.28,586.24,280.52,502.58,159.68,200.6,162.06,616.96,1692.39
2013-07-24,253.6,390.98,469.88,426.41,585.15,278.44,507.62,158.44,197.32,158.48,610.52,1685.9399
2013-07-25,256.15,390.85,470.12,428.46,588.29,278.4,507.13,158.9,199.24,158.93,614.24,1690.25
2013-07-26,254.58,388.88,471.19,426.75,589.54,277.11,506.09,158.99,198.92,159.22,610.62,1691.65
2013-07-29,256.51,388.57,469.27,427.01,590.38,275.99,506.9,160.73,200.35,158.07,607.37,1685.33
2013-07-30,255.85,390.02,468.03,426.45,589.95,275.74,510.66,158.32,200.86,157.46,605.65,1685.96
2013-07-31,254.92,390.68,470.27,425.66,590.25,275.89,509.27,156.73,199.44,155.13,607.46,1685.73
2013-08-01,257.08,397.38,477.95,430.01,594.13,280.5,515.28,158.44,200.93,154.38,614.56,1706.87
2013-08-02,258.49,398.23,481.3,430.21,594.36,280.43,517.81,158.8,200.76,153.67,610.96,1709.67
2013-08-05,257.83,396.73,480.27,430.53,593.26,279.78,518.77,158.72,199.34,153.55,609.26,1707.14
2013-08-06,255.36,393.71,477.94,429.93,590.65,277.38,515.71,158.07,198.15,153.02,606.25,1697.37
2013-08-07,255.37,392.89,473.95,427.68,591.79,275.15,514.25,158.03,199.05,152.16,604.15,1690.91
2013-08-08,259.26,394.56,477.27,429.77,591.29,275.81,516.07,156.45,199.84,151.92,607.54,1697.48
2013-08-09,260.74,393.43,475.95,427.89,589.93,275.04,513.82,154.88,198.48,153.36,604.56,1691.42
2013-08-12,260.23,393.73,475.54,426.68,586.76,273.78,517.33,155.5,197.21,152.09,601.33,1689.47
2013-08-13,260.86,395.4,475.35,426.8,588.39,274.95,521.34,154.46,196.11,150.05,602.34,1694.16
2013-08-14,260.42,392.43,470.28,423.75,585.01,273.94,521.41,154.23,194.62,149.53,599.92,1685.39
2013-08-15,258.43,388.0,461.98,417.06,574.27,269.96,512.22,152.86,191.88,146.8,595.94,1661.3199
2013-08-16,256.44,388.39,460.29,414.23,570.92,269.49,512.29,151.3,189.82,143.53,593.49,1655.83
2013-08-19,254.3,386.7,458.46,412.56,572.5,265.9,511.47,150.08,188.32,142.15,584.37,1646.0601
2013-08-20,255.79,386.78,462.61,412.22,575.05,268.26,511.46,150.82,189.91,145.14,587.04,1652.35
2013-08-21,253.98,384.27,458.71,409.11,570.76,266.57,511.06,149.08,187.7,145.11,583.87,1642.8
2013-08-22,256.92,389.15,463.58,410.93,573.87,269.55,513.45,149.58,188.93,145.8,591.73,1656.96
2013-08-23,259.12,389.52,463.67,413.41,575.21,269.78,516.72,151.73,190.4,147.52,596.12,1663.5
2013-08-26,259.11,388.27,462.64,408.76,578.51,268.22,514.82,149.78,188.9,147.09,594.64,1656.78
2013-08-27,254.43,380.54,455.2,406.26,566.28,261.71,504.3,149.52,188.82,146.51,591.05,1630.48
2013-08-28,253.92,380.78,457.15,403.32,570.93,262.02,505.35,148.72,189.38,145.98,601.53,1634.96
2013-08-29,254.75,381.59,459.15,405.12,570.51,262.76,507.66,150.46,188.38,146.08,594.99,1638.17
2013-08-30,254.43,379.9,456.18,406.32,568.02,261.5,504.98,150.24,188.44,145.48,594.84,1632.97
2013-09-03,255.86,381.9,459.58,406.25,572.18,263.7,506.63,147.48,186.31,144.54,598.33,1639.77
2013-09-04,258.15,385.55,464.22,408.07,578.4,265.7,511.11,149.34,186.04,145.39,601.48,1653.08
2013-09-05,258.79,386.62,464.65,407.68,579.53,266.29,512.0,148.08,185.34,144.13,602.98,1655.08
2013-09-06,258.25,386.29,463.66,408.2,582.82,266.2,512.61,147.96,186.38,147.18,603.11,1655.17
2013-09-09,262.17,390.98,467.93,411.33,583.31,269.24,519.2,148.26,187.14,150.5,609.27,1671.71
2013-09-10,264.48,396.59,472.45,411.66,586.15,272.43,522.14,149.92,188.48,150.36,609.37,1683.99
2013-09-11,266.1,398.59,475.7,414.76,591.0,272.79,519.41,149.96,186.75,151.03,613.98,1689.13
2013-09-12,263.39,396.75,474.64,414.15,590.28,270.82,519.05,151.51,186.14,149.78,610.33,1683.42
2013-09-13,265.18,397.69,476.14,417.52,591.02,271.33,519.22,151.73,187.59,149.98,610.62,1687.99
2013-09-16,267.98,402.73,478.0,421.23,596.04,274.31,517.59,152.97,188.0,151.99,610.72,1697.6
2013-09-17,267.32,405.06,480.77,422.59,596.4,275.54,520.67,153.74,189.03,151.68,613.31,1704.76
2013-09-18,273.47,410.25,486.47,427.89,600.56,278.27,527.78,154.42,194.7,156.89,620.75,1725.52
2013-09-19,272.43,410.81,486.51,425.89,597.96,276.95,528.58,153.95,193.81,156.41,619.42,1722.34
2013-09-20,268.93,405.2,483.29,423.28,597.29,275.65,525.0,151.77,191.0,153.44,614.58,1709.91
2013-09-23,267.28,404.63,479.76,421.12,594.18,271.64,526.51,151.86,193.22,152.26,611.53,1701.84
2013-09-24,267.08,405.9,480.43,418.17,590.19,269.89,525.06,150.69,193.03,151.06,611.76,1697.42
2013-09-25,267.68,404.31,477.94,415.05,587.37,271.32,523.71,150.3,191.62,151.7,611.45,1692.77
2013-09-26,269.28,405.75,482.25,417.16,587.3,271.43,525.29,151.66,191.37,152.61,611.83,1698.67
2013-09-27,266.06,403.21,482.49,414.6,587.13,270.36,522.18,150.19,190.07,151.9,609.94,1691.75
2013-09-30,265.01,400.7,480.3,410.24,586.02,268.37,519.26,149.3,189.84,150.14,604.86,1681.55
2013-10-01,266.23,403.59,484.54,412.61,593.5,270.3,524.21,150.26,190.52,151.98,608.14,1695.0
2013-10-02,266.85,402.15,484.22,411.71,592.15,270.07,524.67,149.68,190.8,152.36,609.72,1693.87
2013-10-03,264.52,397.69,479.3,409.83,586.46,267.91,519.27,149.07,188.44,149.61,604.6,1678.66
2013-10-04,268.29,399.55,483.51,410.53,593.1,270.26,521.81,149.38,188.83,149.25,609.76,1690.5
2013-10-07,265.19,397.38,476.76,408.57,586.7,267.02,518.3,150.3,187.99,149.75,605.45,1676.12
2013-10-08,260.8,392.74,468.89,408.47,577.88,263.53,509.96,146.71,189.2,148.12,599.32,1655.45
2013-10-09,261.31,392.07,467.16,408.89,576.96,264.43,511.64,148.56,190.03,148.19,597.37,1656.4
2013-10-10,266.71,402.57,477.78,416.62,590.37,272.16,520.59,150.63,192.84,152.03,607.65,1692.5601
2013-10-11,268.17,404.84,481.53,417.7,592.98,273.73,524.75,151.11,193.72,153.54,613.92,1703.2
2013-10-14,269.02,405.76,483.34,419.34,596.9,274.95,527.6,150.09,192.6,153.42,617.74,1710.14
2013-10-15,267.47,401.99,479.42,415.76,593.73,272.87,524.62,149.0,189.93,152.75,615.08,1698.0601
2013-10-16,270.24,404.59,485.21,421.53,605.73,278.75,529.17,151.59,191.81,156.21,623.49,1721.54
2013-10-17,273.71,407.99,488.81,425.8,611.07,281.23,528.15,154.48,194.89,158.43,624.83,1733.15
2013-10-18,274.61,412.58,491.81,426.62,608.88,281.92,537.47,156.0,195.42,157.85,630.27,1744.5
2013-10-21,274.58,414.16,492.83,425.45,605.52,281.39,540.23,157.82,195.02,157.15,627.86,1744.66
2013-10-22,278.49,416.53,496.34,431.29,611.01,281.83,539.35,158.65,197.5,159.04,632.11,1754.67
2013-10-23,276.69,416.56,493.39,431.83,610.1,279.44,536.75,158.23,197.56,158.43,623.6,1746.38
2013-10-24,278.11,419.64,498.1,431.01,610.03,279.77,539.28,156.67,197.1,158.55,627.24,1752.0699
2013-10-25,278.78,421.71,501.55,432.23,610.88,280.94,541.52,158.21,199.35,160.47,629.82,1759.77
2013-10-28,277.26,421.33,500.39,437.42,612.61,280.35,542.98,158.91,198.89,158.91,630.71,1762.11
2013-10-29,278.07,422.71,503.61,441.29,616.64,281.25,545.93,161.21,199.14,157.7,634.86,1771.95
2013-10-30,276.44,421.02,501.26,437.76,613.35,279.98,544.61,160.4,197.83,156.46,630.89,1763.3101
2013-10-31,275.9,420.92,502.39,435.38,610.66,276.82,542.63,160.27,196.78,155.29,629.49,1756.54
2013-11-01,275.25,424.07,503.63,437.16,614.78,277.54,543.46,160.14,198.24,156.44,627.55,1761.64
2013-11-04,276.42,425.5,505.42,437.61,615.4,277.79,545.25,161.37,198.69,156.82,635.79,1767.9301
2013-11-05,275.3,424.92,505.46,438.54,613.55,276.51,545.02,158.25,197.16,154.16,630.9,1762.97
2013-11-06,277.04,426.56,504.24,443.36,611.5,277.42,549.45,159.76,199.77,154.48,634.64,1770.49
2013-11-07,273.44,421.77,493.81,437.12,606.07,274.25,542.69,156.91,197.83,152.47,625.19,1747.15
2013-11-08,278.47,427.59,501.6,438.69,615.28,280.51,548.53,156.84,197.42,150.87,634.08,1770.61
2013-11-11,278.35,427.46,502.41,438.09,616.51,280.78,549.14,156.34,197.45,150.71,635.12,1771.89
2013-11-12,277.53,427.57,501.3,438.53,616.13,278.17,550.9,156.82,195.63,149.64,629.63,1767.6899
2013-11-13,278.73,429.73,509.27,442.27,619.41,280.46,556.51,156.52,196.18,150.39,633.7,1782.0
2013-11-14,281.03,431.4,512.79,445.14,624.58,282.83,554.07,157.26,197.85,151.7,637.11,1790.62
2013-11-15,282.8,432.84,514.32,446.03,628.15,284.25,555.54,158.06,199.04,152.2,641.56,1798.1801
2013-11-18,280.88,433.53,510.62,444.47,625.49,284.08,551.81,159.02,198.86,151.14,637.59,1791.53
2013-11-19,280.18,430.66,508.52,442.86,626.12,284.59,549.42,159.2,197.45,150.13,638.71,1787.87
2013-11-20,277.9,428.41,505.87,440.79,627.7,283.58,547.82,157.83,195.09,148.55,636.82,1781.37
2013-11-21,280.08,431.73,510.47,441.67,630.64,287.7,553.5,157.34,195.59,149.35,642.13,1795.85
2013-11-22,281.57,435.21,513.59,443.99,638.29,289.05,552.53,157.23,195.52,148.67,645.71,1804.76
2013-11-25,279.61,433.54,513.95,443.14,640.91,289.3,552.14,156.8,194.72,147.83,640.37,1802.48
2013-11-26,279.03,434.81,516.7,442.07,638.64,289.11,554.41,156.73,192.8,147.61,638.17,1802.75
2013-11-27,279.28,436.62,518.38,442.36,638.84,290.07,559.85,156.91,192.27,149.35,633.67,1807.23
2013-11-29,278.88,434.91,519.14,441.58,638.06,288.92,562.36,156.05,192.17,147.53,632.66,1805.8101
2013-12-02,278.32,432.87,516.54,439.45,638.72,288.32,560.61,154.72,191.44,146.94,632.96,1800.9
2013-12-03,274.91,429.85,512.08,441.41,633.43,285.67,562.69,155.05,192.51,146.58,635.05,1795.15
2013-12-04,276.2,428.27,510.85,439.53,630.78,286.31,563.64,154.53,192.93,147.37,632.34,1792.8101
2013-12-05,274.43,428.27,510.79,435.63,629.06,283.71,562.17,153.05,191.5,147.72,629.61,1785.03
2013-12-06,278.36,434.52,515.27,441.96,637.77,287.68,566.47,154.6,193.77,149.19,632.93,1805.09
2013-12-09,279.73,435.67,514.62,442.84,638.95,288.74,567.89,155.16,192.71,150.18,633.49,1808.37
2013-12-10,280.48,434.63,515.13,439.08,636.17,287.82,566.62,153.91,190.71,150.18,631.75,1802.62
2013-12-11,275.73,428.04,510.01,439.96,625.86,283.66,561.83,151.88,189.17,146.8,622.73,1782.22
2013-12-12,275.26,428.26,507.98,434.04,620.8,283.64,557.93,151.32,189.35,145.64,625.69,1775.5
2013-12-13,276.43,429.86,509.36,432.96,621.05,284.01,556.38,150.85,189.09,146.35,623.3,1775.3199
2013-12-16,277.64,434.05,512.98,432.83,622.42,285.57,561.77,151.8,190.2,146.66,629.28,1786.54
2013-12-17,279.08,433.89,511.3,430.84,619.7,283.88,561.93,150.56,189.8,146.89,625.48,1781.0
2013-12-18,282.75,440.92,519.3,438.01,634.55,290.54,566.19,152.94,192.32,149.81,635.81,1810.65
2013-12-19,283.46,440.68,518.45,437.22,633.15,290.11,567.1,153.04,190.91,148.18,637.23,1809.6
2013-12-20,284.16,443.88,520.45,438.85,635.97,291.44,571.8,152.1,192.65,148.97,638.04,1818.3199
2013-12-23,285.41,445.49,523.05,437.93,638.59,293.15,580.13,153.65,191.99,149.01,638.26,1827.99
2013-12-24,288.49,447.89,524.46,438.51,638.05,293.68,581.32,154.82,192.65,149.13,642.32,1833.3199
2013-12-26,290.12,450.97,527.84,440.43,642.32,294.15,583.08,155.57,191.86,149.35,647.83,1842.02
2013-12-27,290.79,450.5,526.0,441.54,641.5,293.91,581.94,155.57,192.22,149.13,650.97,1841.4
2013-12-30,290.89,450.34,527.97,442.83,642.71,293.54,581.26,155.64,192.77,149.58,645.77,1841.0699
2013-12-31,291.64,452.46,530.1,442.62,642.3,294.71,585.48,155.52,193.21,148.95,651.67,1848.36
2014-01-02,289.56,446.64,527.44,437.82,638.75,293.1,579.24,154.62,190.23,148.47,643.16,1831.98
2014-01-03,289.03,447.85,526.13,437.02,640.07,294.99,576.47,153.55,189.68,149.28,641.53,1831.37
2014-01-06,287.3,445.17,523.0,435.14,637.7,295.42,575.11,154.25,189.86,150.04,641.93,1826.77
2014-01-07,286.84,447.34,525.93,437.46,644.13,295.54,580.39,155.09,191.59,150.61,647.66,1837.88
2014-01-08,288.42,446.96,525.03,434.35,649.79,296.53,580.86,152.48,190.54,150.48,643.24,1837.49
2014-01-09,287.22,448.58,524.4,436.23,654.52,297.52,577.61,149.6,191.63,150.72,640.88,1838.13
2014-01-10,288.25,449.33,526.38,436.99,657.26,297.12,578.77,150.18,194.39,152.65,641.83,1842.37
2014-01-13,284.17,444.25,516.14,434.2,651.99,292.71,572.92,148.53,192.61,151.44,629.63,1819.2
2014-01-14,288.15,448.82,520.09,436.58,660.32,295.01,583.82,149.15,192.78,152.43,636.5,1838.88
2014-01-15,290.01,451.93,521.32,436.71,659.4,298.51,590.6,151.35,192.37,153.19,634.47,1848.38
2014-01-16,290.42,450.47,518.92,436.74,660.94,296.67,590.18,151.96,193.62,153.58,634.96,1845.89
2014-01-17,289.8,448.04,516.43,433.24,660.56,295.62,586.94,151.14,193.57,152.83,634.62,1838.7
2014-01-21,291.42,448.15,515.49,434.72,664.0,295.86,589.86,150.06,195.8,153.86,637.84,1843.8
2014-01-22,288.75,449.16,516.86,434.17,664.45,296.16,589.82,148.96,196.02,154.07,639.89,1844.86
2014-01-23,284.5,444.0,513.29,430.1,659.63,291.2,587.7,150.48,195.42,152.91,632.71,1828.46
2014-01-24,276.74,430.21,503.43,426.24,644.26,284.53,575.63,149.0,193.23,150.34,619.65,1790.29
2014-01-27,275.72,431.16,501.45,425.06,639.16,282.75,569.81,149.2,193.64,149.77,617.54,1781.5601
2014-01-28,277.2,434.91,505.2,428.02,647.43,286.3,566.02,149.22,194.43,151.28,622.35,1792.5
2014-01-29,278.48,430.41,496.67,420.24,641.68,283.27,560.71,148.56,194.24,150.38,618.66,1774.2
2014-01-30,279.72,434.13,504.9,420.98,653.19,287.01,569.03,148.85,197.15,152.71,619.63,1794.1899
2014-01-31,278.04,431.97,498.48,419.15,647.9,283.73,570.33,149.05,198.77,153.24,610.44,1782.59
2014-02-03,271.39,420.34,485.19,409.84,634.74,276.7,557.98,143.56,197.23,150.74,599.58,1741.89
2014-02-04,273.72,423.0,490.85,412.1,641.24,279.33,560.89,145.19,196.02,152.34,603.98,1755.2
2014-02-05,274.15,422.55,491.62,412.43,637.16,278.96,560.92,144.27,194.97,152.12,598.77,1751.64
2014-02-06,278.32,428.43,501.79,416.86,640.35,283.1,567.6,144.36,196.21,153.27,606.57,1773.4301
2014-02-07,282.16,435.46,508.11,420.66,651.7,286.68,575.87,145.4,197.42,154.54,613.21,1797.02
2014-02-10,283.41,433.06,507.9,422.47,657.46,287.03,577.69,145.96,198.83,156.04,609.35,1799.84
2014-02-11,286.84,438.0,511.56,426.98,666.08,289.85,584.33,147.78,200.58,156.72,618.04,1819.75
2014-02-12,285.96,438.95,511.82,424.91,665.52,289.69,586.08,148.15,200.32,156.37,615.76,1819.26
2014-02-13,288.69,439.9,514.03,426.7,670.7,290.78,591.33,149.61,202.63,157.13,618.12,1829.83
2014-02-14,290.69,443.12,516.93,429.19,673.04,291.21,592.6,148.0,204.0,157.74,627.11,1838.63
2014-02-18,291.0,442.12,517.36,426.38,679.01,291.69,593.24,146.65,204.57,158.27,629.11,1840.76
2014-02-19,288.88,438.23,512.67,425.06,674.94,287.92,590.12,147.36,203.43,158.21,629.42,1828.75
2014-02-20,291.86,441.62,515.62,427.22,681.08,288.63,591.89,150.28,205.07,158.06,634.22,1839.78
2014-02-21,291.53,441.6,516.5,426.31,679.4,288.72,589.9,148.19,205.38,157.7,629.81,1836.25
2014-02-24,290.05,445.15,519.34,427.87,684.48,291.13,592.95,146.26,204.75,158.14,639.36,1847.61
2014-02-25,291.16,443.18,522.04,429.55,682.88,289.33,591.0,145.91,204.59,157.63,639.27,1845.12
2014-02-26,293.3,443.41,525.11,428.71,682.77,288.96,591.72,145.48,203.6,158.15,635.36,1845.16
2014-02-27,295.29,445.96,527.06,430.74,686.29,290.55,595.78,147.88,203.05,157.96,635.29,1854.29
2014-02-28,296.64,447.16,528.83,433.77,686.45,292.07,595.09,147.5,204.33,158.93,638.36,1859.45
2014-03-03,295.99,444.04,524.17,431.55,681.7,289.51,589.9,146.9,202.4,158.73,634.51,1845.73
2014-03-04,300.61,450.81,530.83,437.58,694.53,295.28,599.01,148.53,203.99,160.84,640.96,1873.91
2014-03-05,301.18,451.63,532.46,436.11,693.18,297.36,599.56,147.72,202.54,160.32,634.07,1873.8101
2014-03-06,302.26,454.16,534.16,435.93,688.52,299.38,599.6,148.14,201.26,159.87,637.61,1877.03
2014-03-07,300.89,455.3,533.56,436.55,687.1,300.87,597.83,148.09,201.76,158.39,640.16,1878.04
2014-03-10,300.54,452.98,531.62,437.12,689.78,300.99,597.11,147.68,201.42,157.61,641.48,1877.17
2014-03-11,297.58,449.9,528.62,437.15,687.97,298.79,596.05,146.63,200.74,158.57,633.99,1867.63
2014-03-12,297.37,448.97,528.11,437.4,687.9,298.43,597.5,146.35,203.31,158.59,634.28,1868.2
2014-03-13,294.92,442.33,520.51,434.9,678.32,294.97,588.16,145.8,205.19,157.81,628.11,1846.34
2014-03-14,295.3,440.65,520.66,434.89,674.81,293.31,584.21,146.23,206.37,157.94,628.98,1841.13
2014-03-17,297.63,446.32,524.34,437.92,680.98,296.36,591.95,147.45,207.66,158.38,633.01,1858.83
